filename	acq_time
func/sub-06_task-MerlinAudio_bold.nii.gz	2014-09-19T10:33:36
func/sub-06_task-SherlockMovie_bold.nii.gz	2014-09-19T10:18:07
anat/sub-06_T1w.nii.gz	2014-09-19T11:07:39
